datetime,temp,humidity,precip,windspeed,city
2022-05-11,53.5,76.6,0.726,12.9,Nottingham
2022-05-12,52.2,70.5,0.0,13.4,Nottingham
2022-05-13,56.2,66.5,0.0,18.8,Nottingham
2022-05-14,59.1,67.8,0.0,8.9,Nottingham
2022-05-15,59.1,73.5,0.037,14.0,Nottingham
2022-05-16,59.4,85.2,0.263,14.0,Nottingham
2022-05-17,62.5,74.6,0.029,13.2,Nottingham
2022-05-18,59.3,71.1,0.16,13.6,Nottingham
2022-05-19,57.3,74.7,0.094,10.2,Nottingham
2022-05-20,56.3,69.3,0.015,15.1,Nottingham
2022-05-21,56.1,71.1,0.0,11.6,Nottingham
2022-05-22,59.8,67.1,0.0,11.6,Nottingham
2022-05-23,57.3,70.9,0.019,8.3,Nottingham
2022-05-24,54.2,69.5,0.106,14.8,Nottingham
2022-05-25,55.5,74.1,0.008,19.9,Nottingham
2022-05-26,56.5,80.9,0.147,19.3,Nottingham
2022-05-27,54.0,64.0,0.007,15.5,Nottingham
2022-05-28,52.9,66.2,0.0,10.0,Nottingham
2022-05-29,49.7,71.8,0.004,9.7,Nottingham
2022-05-30,50.3,77.2,0.122,9.4,Nottingham
2022-05-31,51.7,78.9,0.055,8.8,Nottingham
2022-06-01,53.3,73.7,0.005,6.9,Nottingham
2022-06-02,56.6,68.6,0.0,9.2,Nottingham
2022-06-03,56.7,70.6,0.0,17.9,Nottingham
2022-06-04,53.0,77.8,0.007,17.2,Nottingham
2022-06-05,49.7,93.6,0.581,13.9,Nottingham
2022-06-06,52.2,88.9,0.039,7.4,Nottingham
2022-06-07,59.1,73.4,0.002,10.1,Nottingham
2022-06-08,60.1,78.3,0.136,13.0,Nottingham
2022-06-09,57.6,77.2,0.007,12.7,Nottingham
2022-06-10,61.8,64.8,0.0,19.4,Nottingham
2022-06-11,59.6,66.6,0.028,14.6,Nottingham
2022-06-12,57.9,64.2,0.0,13.1,Nottingham
2022-06-13,56.2,70.5,0.0,9.3,Nottingham
2022-06-14,60.9,60.5,0.0,8.8,Nottingham
2022-06-15,63.3,67.0,0.0,4.9,Nottingham
2022-06-16,67.1,56.8,0.0,8.0,Nottingham
2022-06-17,73.2,52.6,0.0,17.4,Nottingham
2022-06-18,57.3,77.7,0.159,7.8,Nottingham
2022-06-19,55.1,75.8,0.013,10.2,Nottingham
2022-06-20,59.3,62.7,0.0,8.5,Nottingham
2022-06-21,64.2,55.7,0.0,7.0,Nottingham
2022-06-22,67.6,60.6,0.0,6.1,Nottingham
2022-06-23,65.9,62.6,0.014,10.1,Nottingham
2022-06-24,62.3,77.0,0.0,13.2,Nottingham
2022-06-25,60.9,62.8,0.038,19.5,Nottingham
2022-06-26,60.1,60.9,0.0,22.4,Nottingham
2022-06-27,57.4,67.7,0.081,12.3,Nottingham
2022-06-28,59.4,63.4,0.0,20.7,Nottingham
2022-06-29,61.6,71.7,0.192,10.6,Nottingham
2022-06-30,59.2,74.6,0.093,12.2,Nottingham
2022-07-01,57.6,81.4,0.098,11.0,Nottingham
2022-07-02,58.1,76.9,0.018,14.3,Nottingham
2022-07-03,57.7,72.0,0.001,11.3,Nottingham
2022-07-04,58.3,66.5,0.0,13.9,Nottingham
2022-07-05,58.7,67.3,0.0,11.9,Nottingham
2022-07-06,61.8,76.8,0.001,15.1,Nottingham
2022-07-07,64.4,67.5,0.0,14.9,Nottingham
2022-07-08,66.0,68.5,0.0,10.5,Nottingham
2022-07-09,66.0,63.2,0.0,8.2,Nottingham
2022-07-10,69.1,59.7,0.0,7.0,Nottingham
2022-07-11,73.2,54.7,0.0,10.0,Nottingham
2022-07-12,73.1,55.7,0.0,9.4,Nottingham
2022-07-13,66.4,58.1,0.0,9.3,Nottingham
2022-07-14,60.9,62.2,0.0,11.2,Nottingham
2022-07-15,61.0,69.4,0.0,14.2,Nottingham
2022-07-16,65.4,60.3,0.0,8.0,Nottingham
2022-07-17,73.3,49.4,0.0,9.8,Nottingham
2022-07-18,80.6,34.0,0.0,8.5,Nottingham
2022-07-19,85.6,35.4,0.0,18.9,Nottingham
2022-07-20,72.4,60.6,0.0,11.7,Nottingham
2022-07-21,63.7,73.7,0.022,9.3,Nottingham
2022-07-22,60.9,78.1,0.112,10.5,Nottingham
2022-07-23,65.1,73.3,0.015,12.1,Nottingham
2022-07-24,67.8,79.8,0.286,15.8,Nottingham
2022-07-25,63.1,77.4,0.009,20.1,Nottingham
2022-07-26,60.1,72.9,0.003,7.5,Nottingham
2022-07-27,61.7,70.0,0.007,9.0,Nottingham
2022-07-28,62.6,71.4,0.018,10.3,Nottingham
2022-07-29,64.7,63.0,0.0,9.1,Nottingham
2022-07-30,65.1,78.5,0.028,11.6,Nottingham
2022-07-31,66.0,82.9,0.195,10.6,Nottingham
2022-08-01,64.5,62.2,0.001,11.1,Nottingham
2022-08-02,70.3,76.8,0.04,22.2,Nottingham
2022-08-03,69.0,67.0,0.0,15.9,Nottingham
2022-08-04,61.6,63.8,0.0,12.8,Nottingham
2022-08-05,58.6,62.2,0.004,13.8,Nottingham
2022-08-06,59.8,63.5,0.0,10.0,Nottingham
2022-08-07,62.9,65.1,0.0,10.3,Nottingham
2022-08-08,67.1,65.1,0.0,6.5,Nottingham
2022-08-09,68.9,58.1,0.0,7.0,Nottingham
2022-08-10,70.4,55.4,0.0,9.2,Nottingham
2022-08-11,72.9,53.9,0.0,11.0,Nottingham
2022-08-12,73.2,55.7,0.0,11.7,Nottingham
2022-08-13,72.6,59.6,0.0,12.7,Nottingham
2022-08-14,74.0,53.9,0.0,9.5,Nottingham
2022-08-15,70.0,59.7,0.0,8.9,Nottingham
2022-08-16,65.2,80.0,0.142,11.7,Nottingham
2022-08-17,60.1,89.1,0.378,11.1,Nottingham
2022-08-18,63.6,83.0,0.037,11.8,Nottingham
2022-08-19,64.0,64.2,0.001,13.4,Nottingham
2022-08-20,63.3,67.4,0.0,14.3,Nottingham
2022-08-21,64.4,69.9,0.002,10.4,Nottingham
2022-08-22,65.1,72.7,0.063,13.0,Nottingham
2022-08-23,68.2,80.8,0.001,10.4,Nottingham
2022-08-24,67.8,81.5,0.223,10.8,Nottingham
2022-08-25,60.6,89.5,0.199,10.1,Nottingham
2022-08-26,61.3,71.3,0.0,7.9,Nottingham
2022-08-27,63.9,70.3,0.0,9.4,Nottingham
2022-08-28,62.8,72.9,0.0,8.1,Nottingham
2022-08-29,60.9,76.8,0.0,13.9,Nottingham
2022-08-30,59.5,72.1,0.0,14.3,Nottingham
2022-08-31,61.3,76.0,0.0,17.1,Nottingham
2022-09-01,62.7,73.8,0.0,13.2,Nottingham
2022-09-02,63.2,80.0,0.0,8.3,Nottingham
2022-09-03,66.3,74.6,0.0,11.4,Nottingham
2022-09-04,66.5,70.5,0.007,13.0,Nottingham
2022-09-05,66.0,77.2,0.279,11.4,Nottingham
2022-09-06,62.9,84.2,0.353,11.5,Nottingham
2022-09-07,61.5,84.0,0.268,10.6,Nottingham
2022-09-08,59.7,90.4,0.168,7.1,Nottingham
2022-09-09,59.8,89.3,0.054,10.0,Nottingham
2022-09-10,60.7,85.8,0.029,9.3,Nottingham
2022-09-11,60.4,86.0,0.0,8.3,Nottingham
2022-09-12,63.4,87.6,0.087,10.6,Nottingham
2022-09-13,57.1,79.8,0.008,6.0,Nottingham
2022-09-14,56.7,81.4,0.0,9.1,Nottingham
2022-09-15,57.0,69.7,0.0,8.6,Nottingham
2022-09-16,51.8,64.8,0.0,16.5,Nottingham
2022-09-17,51.0,63.3,0.0,9.8,Nottingham
2022-09-18,54.5,74.6,0.001,10.8,Nottingham
2022-09-19,54.2,77.0,0.002,3.7,Nottingham
2022-09-20,56.3,78.2,0.0,5.0,Nottingham
2022-09-21,58.4,71.4,0.0,8.4,Nottingham
2022-09-22,56.7,79.9,0.054,13.4,Nottingham
2022-09-23,58.1,75.7,0.043,8.0,Nottingham
2022-09-24,52.8,78.3,0.006,9.7,Nottingham
2022-09-25,51.6,76.1,0.0,14.0,Nottingham
2022-09-26,52.8,75.1,0.056,14.3,Nottingham
2022-09-27,48.8,77.8,0.006,10.8,Nottingham
2022-09-28,49.2,76.6,0.001,11.0,Nottingham
2022-09-29,53.0,87.1,0.11,11.3,Nottingham
2022-09-30,49.7,97.1,0.476,15.3,Nottingham
2022-10-01,55.1,82.3,0.026,14.6,Nottingham
2022-10-02,54.0,77.8,0.0,8.2,Nottingham
2022-10-03,52.9,82.8,0.0,9.6,Nottingham
2022-10-04,58.8,85.1,0.037,16.6,Nottingham
2022-10-05,57.4,84.1,0.207,18.3,Nottingham
2022-10-06,54.1,78.9,0.008,15.9,Nottingham
2022-10-07,54.5,85.6,0.348,17.2,Nottingham
2022-10-08,50.0,78.5,0.019,11.3,Nottingham
2022-10-09,51.0,76.8,0.0,16.4,Nottingham
2022-10-10,50.9,77.3,0.108,11.8,Nottingham
2022-10-11,47.6,79.8,0.0,7.2,Nottingham
2022-10-12,50.8,83.6,0.008,11.9,Nottingham
2022-10-13,52.8,80.9,0.014,5.8,Nottingham
2022-10-14,53.4,87.4,0.019,11.3,Nottingham
2022-10-15,52.8,82.9,0.256,15.7,Nottingham
2022-10-16,52.5,74.9,0.03,17.4,Nottingham
2022-10-17,57.5,76.3,0.163,17.7,Nottingham
2022-10-18,50.1,85.5,0.0,10.1,Nottingham
2022-10-19,51.1,87.4,0.0,19.8,Nottingham
2022-10-20,53.5,96.9,0.9,12.0,Nottingham
2022-10-21,53.8,97.6,0.598,11.8,Nottingham
2022-10-22,56.4,87.1,0.008,12.0,Nottingham
2022-10-23,56.6,96.0,0.56,12.0,Nottingham
2022-10-24,54.6,90.3,0.418,14.6,Nottingham
2022-10-25,53.9,88.6,0.0,10.6,Nottingham
2022-10-26,59.0,79.9,0.023,16.0,Nottingham
2022-10-27,57.5,93.0,0.264,8.5,Nottingham
2022-10-28,57.9,82.8,0.021,14.7,Nottingham
2022-10-29,56.7,91.7,0.087,9.5,Nottingham
2022-10-30,55.0,89.4,0.088,16.4,Nottingham
2022-10-31,54.5,91.1,0.429,10.7,Nottingham
2022-11-01,51.3,89.4,0.273,18.0,Nottingham
2022-11-02,50.2,84.8,0.092,22.6,Nottingham
2022-11-03,48.0,86.2,0.012,13.3,Nottingham
2022-11-04,45.8,81.1,0.0,10.3,Nottingham
2022-11-05,47.8,92.2,0.037,13.0,Nottingham
2022-11-06,47.3,97.1,0.131,13.1,Nottingham
2022-11-07,52.3,90.9,0.055,16.7,Nottingham
2022-11-08,52.1,84.5,0.217,22.0,Nottingham
2022-11-09,50.4,85.1,0.014,16.8,Nottingham
2022-11-10,54.1,85.1,0.0,15.6,Nottingham
2022-11-11,57.8,79.8,0.0,20.0,Nottingham
2022-11-12,51.0,91.5,0.0,8.6,Nottingham
2022-11-13,49.9,99.5,0.0,10.1,Nottingham
2022-11-14,49.3,99.9,0.007,7.2,Nottingham
2022-11-15,48.8,96.0,0.508,14.6,Nottingham
2022-11-16,45.0,95.1,0.05,17.2,Nottingham
2022-11-17,47.4,95.2,0.915,14.0,Nottingham
2022-11-18,47.6,89.6,0.022,13.1,Nottingham
2022-11-19,45.8,92.2,0.01,7.1,Nottingham
2022-11-20,43.0,93.3,0.135,9.9,Nottingham
2022-11-21,39.5,96.6,0.523,15.4,Nottingham
2022-11-22,44.8,93.7,0.232,9.1,Nottingham
2022-11-23,43.7,89.5,0.289,15.0,Nottingham
2022-11-24,44.8,90.2,0.314,16.7,Nottingham
2022-11-25,46.7,84.8,0.016,15.3,Nottingham
2022-11-26,48.5,88.7,0.016,20.6,Nottingham
2022-11-27,49.3,94.5,0.217,14.9,Nottingham
2022-11-28,42.8,98.3,0.007,6.0,Nottingham
2022-11-29,40.1,99.0,0.0,4.7,Nottingham
2022-11-30,39.9,96.1,0.007,5.6,Nottingham
2022-12-01,40.0,95.8,0.002,4.8,Nottingham
2022-12-02,39.0,97.1,0.001,10.2,Nottingham
2022-12-03,40.6,93.1,0.044,10.2,Nottingham
2022-12-04,39.5,95.0,0.083,10.4,Nottingham
2022-12-05,41.2,92.6,0.01,10.1,Nottingham
2022-12-06,38.7,88.6,0.008,9.2,Nottingham
2022-12-07,34.6,84.6,0.0,9.1,Nottingham
2022-12-08,31.5,80.4,0.0,7.1,Nottingham
2022-12-09,32.2,90.5,0.0,9.1,Nottingham
2022-12-10,32.3,92.9,0.0,7.9,Nottingham
2022-12-11,31.8,97.4,0.0,5.3,Nottingham
2022-12-12,29.2,99.3,0.0,6.6,Nottingham
2022-12-13,29.7,96.7,0.0,9.1,Nottingham
2022-12-14,28.9,86.1,0.0,11.4,Nottingham
2022-12-15,30.2,78.2,0.0,9.3,Nottingham
2022-12-16,29.0,91.1,0.0,11.0,Nottingham
2022-12-17,32.0,90.0,0.001,9.7,Nottingham
2022-12-18,33.1,96.7,0.07,12.4,Nottingham
2022-12-19,53.5,93.8,0.128,19.2,Nottingham
2022-12-20,45.8,92.2,0.28,13.1,Nottingham
2022-12-21,43.2,90.1,0.017,12.0,Nottingham
2022-12-22,41.5,99.5,0.087,7.4,Nottingham
2022-12-23,42.5,99.5,0.378,11.6,Nottingham
2022-12-24,44.5,93.9,0.009,11.7,Nottingham
2022-12-25,47.3,92.3,0.008,10.9,Nottingham
2022-12-26,39.8,81.2,0.008,15.6,Nottingham
2022-12-27,41.2,92.7,0.24,18.2,Nottingham
2022-12-28,47.0,91.3,0.22,19.8,Nottingham
2022-12-29,43.7,81.2,0.044,17.8,Nottingham
2022-12-30,46.7,83.1,0.002,18.8,Nottingham
2022-12-31,48.9,95.0,0.624,11.8,Nottingham
2023-01-01,47.0,84.3,0.57,15.6,Nottingham
2023-01-02,39.7,89.8,0.007,8.2,Nottingham
2023-01-03,44.1,94.9,0.303,15.9,Nottingham
2023-01-04,51.9,84.5,0.121,21.1,Nottingham
2023-01-05,50.0,87.7,0.007,16.6,Nottingham
2023-01-06,46.0,90.4,0.097,17.6,Nottingham
2023-01-07,49.4,88.2,0.204,25.2,Nottingham
2023-01-08,42.7,89.5,0.119,17.4,Nottingham
2023-01-09,41.3,85.8,0.036,16.0,Nottingham
2023-01-10,46.2,90.6,0.599,19.0,Nottingham
2023-01-11,44.7,83.0,0.133,18.7,Nottingham
2023-01-12,49.1,79.7,0.179,21.9,Nottingham
2023-01-13,44.6,75.7,0.014,25.8,Nottingham
2023-01-14,43.9,86.1,0.49,16.7,Nottingham
2023-01-15,39.2,84.7,0.015,18.7,Nottingham
2023-01-16,34.1,83.3,0.0,11.7,Nottingham
2023-01-17,30.1,90.5,0.0,11.4,Nottingham
2023-01-18,34.1,86.3,0.008,10.4,Nottingham
2023-01-19,32.7,87.5,0.0,9.2,Nottingham
2023-01-20,36.9,82.9,0.007,10.6,Nottingham
2023-01-21,31.3,91.9,0.0,5.7,Nottingham
2023-01-22,31.9,91.4,0.0,5.7,Nottingham
2023-01-23,34.8,84.1,0.0,6.0,Nottingham
2023-01-24,36.2,87.9,0.0,6.9,Nottingham
2023-01-25,41.8,93.1,0.013,11.5,Nottingham
2023-01-26,41.0,81.5,0.0,12.8,Nottingham
2023-01-27,39.3,84.9,0.007,9.2,Nottingham
2023-01-28,40.9,84.2,0.0,8.0,Nottingham
2023-01-29,42.5,86.9,0.0,20.2,Nottingham
2023-01-30,43.8,73.7,0.022,18.3,Nottingham
2023-01-31,44.4,73.8,0.0,19.7,Nottingham
2023-02-01,45.7,73.9,0.0,19.7,Nottingham
2023-02-02,47.6,80.5,0.0,13.9,Nottingham
2023-02-03,49.5,84.2,0.0,14.0,Nottingham
2023-02-04,46.9,83.8,0.0,9.4,Nottingham
2023-02-05,39.0,70.3,0.0,11.4,Nottingham
2023-02-06,35.7,80.6,0.0,7.3,Nottingham
2023-02-07,37.6,84.4,0.015,7.7,Nottingham
2023-02-08,37.2,81.9,0.0,15.2,Nottingham
2023-02-09,40.5,75.2,0.0,10.4,Nottingham
2023-02-10,40.9,85.0,0.0,15.0,Nottingham
2023-02-11,47.4,78.4,0.0,10.3,Nottingham
2023-02-12,45.0,75.2,0.0,7.9,Nottingham
2023-02-13,42.4,82.2,0.0,7.1,Nottingham
2023-02-14,37.1,96.4,0.007,7.6,Nottingham
2023-02-15,42.0,90.0,0.007,10.5,Nottingham
2023-02-16,48.2,88.1,0.034,11.6,Nottingham
2023-02-17,52.6,80.6,0.037,20.1,Nottingham
2023-02-18,52.1,79.9,0.009,20.1,Nottingham
2023-02-19,47.4,75.4,0.0,16.1,Nottingham
2023-02-20,50.9,81.1,0.0,18.7,Nottingham
2023-02-21,47.8,83.1,0.0,11.2,Nottingham
2023-02-22,43.7,87.0,0.1,10.4,Nottingham
2023-02-23,40.8,75.7,0.029,16.1,Nottingham
2023-02-24,43.3,76.3,0.001,13.9,Nottingham
2023-02-25,38.8,79.6,0.003,11.7,Nottingham
2023-02-26,39.3,75.1,0.0,12.8,Nottingham
2023-02-27,40.7,89.3,0.017,13.9,Nottingham
2023-02-28,41.5,92.9,0.058,12.6,Nottingham
2023-03-01,41.3,91.5,0.084,15.3,Nottingham
2023-03-02,39.8,80.7,0.0,11.4,Nottingham
2023-03-03,39.7,75.9,0.0,8.3,Nottingham
2023-03-04,39.5,69.2,0.0,7.3,Nottingham
2023-03-05,37.2,73.2,0.0,7.1,Nottingham
2023-03-06,39.8,85.0,0.005,14.8,Nottingham
2023-03-07,35.8,67.4,0.011,8.2,Nottingham
2023-03-08,32.1,81.8,0.007,17.0,Nottingham
2023-03-09,32.6,99.5,0.413,19.6,Nottingham
2023-03-10,33.9,82.7,0.614,18.8,Nottingham
2023-03-11,34.3,75.4,0.125,11.3,Nottingham
2023-03-12,47.3,86.7,0.182,15.3,Nottingham
2023-03-13,51.8,81.7,0.213,26.1,Nottingham
2023-03-14,38.2,85.2,0.162,12.7,Nottingham
2023-03-15,36.1,91.5,0.107,11.9,Nottingham
2023-03-16,49.1,91.4,0.069,16.5,Nottingham
2023-03-17,51.6,85.5,0.024,10.5,Nottingham
2023-03-18,50.0,91.1,0.126,11.6,Nottingham
2023-03-19,46.3,73.3,0.004,11.5,Nottingham
2023-03-20,49.7,89.7,0.157,10.8,Nottingham
2023-03-21,51.2,82.2,0.161,26.4,Nottingham
2023-03-22,51.5,71.7,0.154,18.6,Nottingham
2023-03-23,48.5,79.2,0.103,19.0,Nottingham
2023-03-24,48.2,76.3,0.073,18.8,Nottingham
2023-03-25,47.2,78.7,0.09,19.8,Nottingham
2023-03-26,42.4,82.7,0.026,14.2,Nottingham
2023-03-27,40.8,67.6,0.0,8.0,Nottingham
2023-03-28,43.0,84.4,0.157,12.3,Nottingham
2023-03-29,51.1,93.9,0.178,13.2,Nottingham
2023-03-30,52.3,85.1,0.273,15.5,Nottingham
2023-03-31,49.3,95.8,0.349,13.0,Nottingham
2023-04-01,45.3,86.5,0.01,11.6,Nottingham
2023-04-02,43.7,77.8,0.021,11.5,Nottingham
2023-04-03,41.7,75.4,0.0,11.2,Nottingham
2023-04-04,43.4,63.5,0.0,10.0,Nottingham
2023-04-05,46.2,84.9,0.15,9.4,Nottingham
2023-04-06,49.2,79.8,0.158,15.1,Nottingham
2023-04-07,47.2,65.6,0.007,7.8,Nottingham
2023-04-08,46.6,75.7,0.0,8.9,Nottingham
2023-04-09,48.6,78.8,0.0,10.4,Nottingham
2023-04-10,49.6,82.5,0.327,22.2,Nottingham
2023-04-11,45.8,75.8,0.091,21.5,Nottingham
2023-04-12,42.5,79.3,0.163,21.4,Nottingham
2023-04-13,45.2,73.7,0.249,19.8,Nottingham
2023-04-14,41.2,90.4,0.35,6.9,Nottingham
2023-04-15,47.3,83.1,0.027,9.0,Nottingham
2023-04-16,48.8,81.6,0.0,9.0,Nottingham
2023-04-17,51.5,82.8,0.042,12.6,Nottingham
2023-04-18,48.6,71.5,0.0,22.4,Nottingham
2023-04-19,48.3,72.9,0.0,24.1,Nottingham
2023-04-20,47.6,69.7,0.0,21.9,Nottingham
2023-04-21,47.7,86.2,0.335,18.2,Nottingham
2023-04-22,49.2,72.5,0.009,10.5,Nottingham
2023-04-23,46.9,92.6,0.308,9.5,Nottingham
2023-04-24,43.8,71.7,0.007,12.1,Nottingham
2023-04-25,42.3,60.6,0.0,8.8,Nottingham
2023-04-26,44.8,66.7,0.0,8.9,Nottingham
2023-04-27,44.8,79.6,0.218,12.9,Nottingham
2023-04-28,48.0,91.0,0.213,10.9,Nottingham
2023-04-29,54.2,82.1,0.03,7.0,Nottingham
2023-04-30,54.3,83.3,0.03,13.3,Nottingham
2023-05-01,54.5,78.7,0.002,10.4,Nottingham
2023-05-02,50.0,76.8,0.0,10.3,Nottingham
2023-05-03,48.4,75.4,0.007,15.0,Nottingham
2023-05-04,50.1,80.3,0.0,22.8,Nottingham
2023-05-05,55.7,85.2,0.297,11.2,Nottingham
2023-05-06,55.1,92.1,0.087,9.5,Nottingham
2023-05-07,60.0,78.8,0.008,7.9,Nottingham
2023-05-08,54.7,90.6,0.282,10.5,Nottingham
2023-05-09,57.0,85.1,0.135,8.2,Nottingham
2023-05-10,52.8,84.1,0.434,8.5,Nottingham
2023-05-11,53.3,87.4,0.272,10.1,Nottingham
2023-05-12,50.8,89.6,0.0,14.3,Nottingham
2023-05-13,50.0,83.1,0.0,8.6,Nottingham
2023-05-14,53.4,81.7,0.0,10.7,Nottingham
2023-05-15,52.1,64.9,0.0,14.1,Nottingham
2023-05-16,52.4,67.8,0.0,12.3,Nottingham
2023-05-17,53.9,73.0,0.0,8.3,Nottingham
2023-05-18,58.7,61.3,0.0,6.7,Nottingham
2023-05-19,56.5,73.9,0.011,8.8,Nottingham
2023-05-20,53.7,72.1,0.0,13.8,Nottingham
2023-05-21,55.0,65.7,0.0,15.1,Nottingham
2023-05-22,57.4,55.7,0.0,11.7,Nottingham
2023-05-23,56.1,64.3,0.0,6.9,Nottingham
2023-05-24,58.3,65.9,0.0,9.3,Nottingham
2023-05-25,58.2,66.1,0.0,11.4,Nottingham
2023-05-26,57.9,61.5,0.0,10.2,Nottingham
2023-05-27,58.0,62.4,0.0,6.1,Nottingham
2023-05-28,57.7,71.3,0.0,15.2,Nottingham
2023-05-29,52.6,69.9,0.0,14.0,Nottingham
2023-05-30,52.1,77.7,0.0,11.5,Nottingham
2023-05-31,50.9,88.4,0.015,12.7,Nottingham
2023-06-01,52.1,78.0,0.0,12.8,Nottingham
2022-05-01,53.3,68.9,0.003,8.7,Brentford
2022-05-02,54.5,71.2,0.003,5.9,Brentford
2022-05-03,54.6,76.1,0.0,7.4,Brentford
2022-05-04,55.7,77.7,0.088,11.2,Brentford
2022-05-05,56.5,70.5,0.0,9.2,Brentford
2022-05-06,59.3,68.7,0.0,14.8,Brentford
2022-05-07,58.6,78.6,0.04,10.2,Brentford
2022-05-08,56.5,64.3,0.0,10.3,Brentford
2022-05-09,58.6,65.3,0.0,16.5,Brentford
2022-05-10,60.8,67.7,0.012,16.8,Brentford
2022-05-11,56.2,81.7,0.141,16.8,Brentford
2022-05-12,55.4,69.5,0.035,18.3,Brentford
2022-05-13,58.6,65.3,0.0,17.6,Brentford
2022-05-14,59.5,65.1,0.0,8.1,Brentford
2022-05-15,59.9,76.1,0.054,13.0,Brentford
2022-05-16,61.5,77.9,0.026,18.8,Brentford
2022-05-17,65.6,67.8,0.001,16.7,Brentford
2022-05-18,63.4,61.8,0.014,12.9,Brentford
2022-05-19,62.8,66.7,0.059,12.5,Brentford
2022-05-20,57.3,72.9,0.115,16.6,Brentford
2022-05-21,58.7,65.0,0.0,12.5,Brentford
2022-05-22,61.7,62.0,0.0,11.4,Brentford
2022-05-23,58.2,70.2,0.016,11.8,Brentford
2022-05-24,55.3,75.6,0.267,11.9,Brentford
2022-05-25,56.5,75.0,0.013,19.6,Brentford
2022-05-26,59.7,74.9,0.0,18.8,Brentford
2022-05-27,60.9,60.2,0.0,13.1,Brentford
2022-05-28,56.5,56.2,0.0,12.1,Brentford
2022-05-29,53.4,58.3,0.0,10.9,Brentford
2022-05-30,50.6,78.1,0.08,14.7,Brentford
2022-05-31,52.6,83.1,0.33,9.5,Brentford
2022-06-01,54.9,70.6,0.016,7.3,Brentford
2022-06-02,58.5,64.6,0.0,11.1,Brentford
2022-06-03,62.4,61.7,0.0,13.6,Brentford
2022-06-04,59.5,67.0,0.028,16.7,Brentford
2022-06-05,55.1,89.5,0.319,11.4,Brentford
2022-06-06,57.4,86.4,0.159,10.0,Brentford
2022-06-07,61.3,75.4,0.001,11.9,Brentford
2022-06-08,63.2,69.1,0.03,21.6,Brentford
2022-06-09,60.6,72.6,0.006,14.7,Brentford
2022-06-10,65.1,67.4,0.006,17.4,Brentford
2022-06-11,63.0,64.9,0.0,17.1,Brentford
2022-06-12,61.6,60.0,0.0,15.8,Brentford
2022-06-13,60.5,57.6,0.0,8.5,Brentford
2022-06-14,64.3,57.1,0.0,8.4,Brentford
2022-06-15,67.9,53.7,0.0,9.0,Brentford
2022-06-16,70.7,51.0,0.0,12.5,Brentford
2022-06-17,75.7,48.5,0.0,19.6,Brentford
2022-06-18,65.3,72.9,0.012,12.6,Brentford
2022-06-19,58.1,67.6,0.052,12.3,Brentford
2022-06-20,62.0,58.1,0.007,12.4,Brentford
2022-06-21,64.7,54.4,0.0,8.7,Brentford
2022-06-22,67.7,53.8,0.0,11.7,Brentford
2022-06-23,66.3,67.4,0.016,11.9,Brentford
2022-06-24,64.0,70.9,0.01,15.4,Brentford
2022-06-25,61.3,67.6,0.023,18.3,Brentford
2022-06-26,61.8,58.2,0.0,18.7,Brentford
2022-06-27,60.1,66.9,0.062,18.4,Brentford
2022-06-28,61.4,62.2,0.0,16.6,Brentford
2022-06-29,62.3,70.2,0.038,16.0,Brentford
2022-06-30,60.2,71.7,0.056,13.4,Brentford
2022-07-01,60.6,69.0,0.04,16.5,Brentford
2022-07-02,62.0,68.6,0.014,16.6,Brentford
2022-07-03,62.7,65.2,0.0,12.3,Brentford
2022-07-04,63.1,58.0,0.0,12.6,Brentford
2022-07-05,63.1,58.9,0.0,10.7,Brentford
2022-07-06,65.8,60.8,0.0,13.7,Brentford
2022-07-07,67.4,59.7,0.0,11.7,Brentford
2022-07-08,70.6,56.8,0.0,8.7,Brentford
2022-07-09,70.1,55.0,0.0,9.6,Brentford
2022-07-10,71.1,55.7,0.0,9.1,Brentford
2022-07-11,75.1,47.2,0.0,11.8,Brentford
2022-07-12,77.0,49.1,0.0,13.1,Brentford
2022-07-13,74.8,49.2,0.0,8.4,Brentford
2022-07-14,67.9,52.7,0.0,12.0,Brentford
2022-07-15,67.4,49.6,0.0,12.0,Brentford
2022-07-16,70.2,52.1,0.0,10.7,Brentford
2022-07-17,74.1,44.3,0.0,11.7,Brentford
2022-07-18,81.0,36.5,0.0,11.3,Brentford
2022-07-19,85.2,37.2,0.013,16.9,Brentford
2022-07-20,71.3,69.3,0.018,14.4,Brentford
2022-07-21,67.6,69.1,0.096,11.0,Brentford
2022-07-22,66.7,65.9,0.007,11.7,Brentford
2022-07-23,68.6,63.9,0.0,15.5,Brentford
2022-07-24,71.7,60.1,0.0,20.0,Brentford
2022-07-25,68.1,64.6,0.0,16.9,Brentford
2022-07-26,64.0,64.7,0.0,9.0,Brentford
2022-07-27,64.5,64.6,0.0,9.9,Brentford
2022-07-28,66.8,56.0,0.0,11.9,Brentford
2022-07-29,69.0,54.7,0.0,9.0,Brentford
2022-07-30,70.2,60.6,0.0,14.1,Brentford
2022-07-31,72.1,68.5,0.0,17.0,Brentford
2022-08-01,71.1,64.1,0.0,12.4,Brentford
2022-08-02,71.5,70.7,0.0,15.2,Brentford
2022-08-03,71.0,74.7,0.0,14.9,Brentford
2022-08-04,68.5,54.4,0.0,10.1,Brentford
2022-08-05,65.3,43.7,0.0,12.5,Brentford
2022-08-06,64.8,46.0,0.0,6.9,Brentford
